type	info	confidence	predicate_id	subject_id	subject_label	object_id	object_label
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010641	X-linked diffuse leiomyomatosis-Alport syndrome	https://omim.org/entry/308940	leiomyomatosis, diffuse, with alport syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0016707	astroblastoma	http://purl.obolibrary.org/obo/DOID_7305	astroblastoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032854	zimmermann-laband syndrome 3	https://omim.org/entry/618658	zimmermann-laband syndrome 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009574	megalencephaly with dysmyelination	https://omim.org/entry/249240	megalencephaly with dysmyelination
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002371	breast pericanalicular fibroadenoma	http://purl.obolibrary.org/obo/DOID_2639	breast pericanalicular fibroadenoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009944	pyloric atresia	https://omim.org/entry/265950	pyloric atresia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001426	mediastinum neurofibroma	http://purl.obolibrary.org/obo/DOID_12064	mediastinum neurofibroma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004647	in situ carcinoma	http://purl.obolibrary.org/obo/DOID_8719	in situ carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006996	thyroid crisis	http://purl.obolibrary.org/obo/DOID_12837	thyroid crisis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032818	neurodevelopmental disorder with cerebellar hypoplasia and spasticity	https://omim.org/entry/618572	neurodevelopmental disorder with cerebellar hypoplasia and spasticity
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011313	megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1	https://omim.org/entry/603387	megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011695	melanoma, uveal, susceptibility to, 1	https://omim.org/entry/606660	melanoma, uveal, susceptibility to, 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004749	myocardium cancer	http://purl.obolibrary.org/obo/DOID_9299	myocardium cancer
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000309	aniseikonia	http://purl.obolibrary.org/obo/DOID_0050304	aniseikonia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008959	CHAND syndrome	https://omim.org/entry/214350	chand syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008532	teeth present at birth	https://omim.org/entry/187050	teeth present at birth
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0060629	neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal recessive	https://omim.org/entry/617820	neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal recessive
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003737	malignant testicular Leydig cell tumor	http://purl.obolibrary.org/obo/DOID_6021	obsolete malignant testicular Leydig cell tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007490	carpotarsal osteochondromatosis	https://omim.org/entry/127820	dysplasia epiphysealis hemimelica with chondromas and osteochondromas
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003413	hair follicle neoplasm	http://purl.obolibrary.org/obo/DOID_5375	hair follicle neoplasm
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003939	muscle tissue disorder	http://purl.obolibrary.org/obo/DOID_66	muscle tissue disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013899	Weill-Marchesani syndrome 3	https://omim.org/entry/614819	weill-marchesani syndrome 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003516	adult teratoma	http://purl.obolibrary.org/obo/DOID_5565	adult teratoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012108	spondyloepimetaphyseal dysplasia, matrilin-3 type	https://omim.org/entry/608728	spondyloepimetaphyseal dysplasia, borochowitz-cormier-daire  iia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011023	hereditary mixed polyposis syndrome	http://purl.obolibrary.org/obo/DOID_0111684	hereditary mixed polyposis syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002489	malignant breast phyllodes tumor	http://purl.obolibrary.org/obo/DOID_3016	breast malignant phyllodes tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013014	spondyloepimetaphyseal dysplasia, aggrecan type	https://omim.org/entry/612813	spondyloepimetaphyseal dysplasia, aggrecan  iia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004013	adult vagina botryoid embryonal rhabdomyosarcoma	http://purl.obolibrary.org/obo/DOID_6848	adult vagina botryoid rhabdomyosarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010770	ubiquitin-activating enzyme, Y-linked	https://omim.org/entry/489000	ubiquitin-activating enzyme, Y-linked
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012194	aneurysm, intracranial berry, 3	https://omim.org/entry/609122	aneurysm, intracranial berry, 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002602	central nervous system disorder	http://purl.obolibrary.org/obo/DOID_331	central nervous system disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0020847	intellectual disability, autosomal dominant 58	https://omim.org/entry/618106	intellectual developmental disorder, autosomal dominant 58
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003837	TSH producing pituitary tumor	http://purl.obolibrary.org/obo/DOID_6275	TSH producing pituitary tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014061	Steel syndrome	https://omim.org/entry/615155	steel syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001331	conjunctival deposit	http://purl.obolibrary.org/obo/DOID_11653	conjunctival deposit
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0020359	congenital symblepharon	http://purl.obolibrary.org/obo/DOID_0111720	congenital symblepharon
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008338	contractures, pterygia, and spondylocarpotarsal fusion syndrome 1A	https://omim.org/entry/178110	contractures, pterygia, and spondylocarpotarsal fusion syndrome 1a
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005511	janus kinase-3 deficiency	http://purl.obolibrary.org/obo/DOID_0060008	janus kinase-3 deficiency
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007421	deafness-ear malformation-facial palsy syndrome	https://omim.org/entry/124490	deafness, conductive stapedial, with ear malformation and facial palsy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002787	adamantinous craniopharyngioma	http://purl.obolibrary.org/obo/DOID_3846	adamantinous craniopharyngioma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004843	pathologic nystagmus	http://purl.obolibrary.org/obo/DOID_9650	pathologic nystagmus
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007233	second branchial cleft anomaly	https://omim.org/entry/113600	branchial cleft anomalies
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002355	glottis carcinoma	http://purl.obolibrary.org/obo/DOID_2599	glottis carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001017	epididymal adenocarcinoma	http://purl.obolibrary.org/obo/DOID_10368	epididymis adenocarcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002852	mediastinum sarcoma	http://purl.obolibrary.org/obo/DOID_4050	mediastinum sarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002563	jejunal somatostatinoma	http://purl.obolibrary.org/obo/DOID_3216	jejunal somatostatinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009330	hemangiopericytoma, malignant	https://omim.org/entry/234820	hemangiopericytoma, malignant
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030844	spermatogenic failure 47	https://omim.org/entry/619102	spermatogenic failure 47
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006603	reactive cutaneous fibrous lesion	http://purl.obolibrary.org/obo/DOID_2053	reactive cutaneous fibrous lesion
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010429	intellectual disability, X-linked 96	https://omim.org/entry/300802	intellectual developmental disorder, X-linked 96
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012341	celiac disease, susceptibility to, 3	https://omim.org/entry/609755	celiac disease, susceptibility to, 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001353	Bordetella parapertussis infectious disease	http://purl.obolibrary.org/obo/DOID_11750	Bordetella parapertussis whooping cough
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004673	lower lip cancer	http://purl.obolibrary.org/obo/DOID_8883	lower lip cancer
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012074	mandibuloacral dysplasia with type B lipodystrophy	https://omim.org/entry/608612	mandibuloacral dysplasia with  iia B lipodystrophy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011049	Fine-Lubinsky syndrome	https://omim.org/entry/601353	brachycephaly, deafness, cataract, microstomia, and impaired intellectual development
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003193	bile duct adenocarcinoma	http://purl.obolibrary.org/obo/DOID_4896	bile duct adenocarcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006220	gallbladder squamous cell carcinoma	http://purl.obolibrary.org/obo/DOID_5535	gallbladder squamous cell carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002376	spleen angiosarcoma	http://purl.obolibrary.org/obo/DOID_265	spleen angiosarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030500	Loeys-Dietz syndrome 6	https://omim.org/entry/619656	loeys-dietz syndrome 6
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009648	peripheral motor neuropathy-dysautonomia syndrome	https://omim.org/entry/252320	motor neuropathy, peripheral, with dysautonomia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002951	skin adenoid basal cell carcinoma	http://purl.obolibrary.org/obo/DOID_4294	adenoid basal cell carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012785	pyloric stenosis, infantile hypertrophic, 3	https://omim.org/entry/612017	pyloric stenosis, infantile hypertrophic, 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000127	geleophysic dysplasia	http://purl.obolibrary.org/obo/DOID_0111724	geleophysic dysplasia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004726	liver inflammatory myofibroblastic tumor	http://purl.obolibrary.org/obo/DOID_918	liver inflammatory pseudotumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0060486	arthrogryposis multiplex congenita 1, neurogenic, with myelin defect	https://omim.org/entry/617468	arthrogryposis multiplex congenita 1, neurogenic, with myelin defect
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014082	cryptosporidiosis-chronic cholangitis-liver disease syndrome	https://omim.org/entry/615207	immunodeficiency 56
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0021055	classic familial adenomatous polyposis	http://purl.obolibrary.org/obo/DOID_0050424	familial adenomatous polyposis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005802	hymenolepiasis	http://purl.obolibrary.org/obo/DOID_10074	hymenolepiasis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0044204	Shwachman-Diamond syndrome 1	https://omim.org/entry/260400	shwachman-diamond syndrome 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012066	atrial fibrillation, familial, 1	https://omim.org/entry/608583	atrial fibrillation, familial, 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008583	inherited torticollis	https://omim.org/entry/189600	torticollis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006565	juvenile dermatitis herpetiformis	http://purl.obolibrary.org/obo/DOID_8507	juvenile dermatitis herpetiformis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004972	adenoma	http://purl.obolibrary.org/obo/DOID_657	adenoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004180	benign urinary system neoplasm	http://purl.obolibrary.org/obo/DOID_731	urinary system benign neoplasm
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008011	antigen defined by monoclonal antibody T87	https://omim.org/entry/158040	antigen defined by monoclonal antibody t87
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000487	hemidystonia	http://purl.obolibrary.org/obo/DOID_0050846	hemidystonia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030810	cholestasis, progressive familial intrahepatic, 10	https://omim.org/entry/619868	cholestasis, progressive familial intrahepatic, 10
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001055	conjunctival pterygium	http://purl.obolibrary.org/obo/DOID_10526	conjunctival pterygium
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0060527	maleylacetoacetate isomerase deficiency	https://omim.org/entry/617596	maleylacetoacetate isomerase deficiency
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011052	amelia cleft lip palate hydrocephalus iris coloboma	https://omim.org/entry/601357	brachial amelia, cleft lip, and holoprosencephaly
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0016987	neuroacanthocytosis	http://purl.obolibrary.org/obo/DOID_0050765	neuroacanthocytosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013330	agenesis of the corpus callosum and congenital lymphedema	https://omim.org/entry/613623	agenesis of the corpus callosum and congenital lymphedema
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010810	vitamin D hydroxylation-deficient rickets, type 1B	https://omim.org/entry/600081	vitamin d hydroxylation-deficient rickets,  iia 1b
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010687	nephrolithiasis, X-linked recessive, with renal failure	https://omim.org/entry/310468	nephrolithiasis, X-linked recessive, with renal failure
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0020334	mast cell leukemia	http://purl.obolibrary.org/obo/DOID_9254	mast-cell leukemia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0031043	lymphatic malformation 12	https://omim.org/entry/620014	lymphatic malformation 12
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032622	mitochondrial complex 1 deficiency, nuclear type 17	https://omim.org/entry/618239	mitochondrial complex 1 deficiency, nuclear  iia 17
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006957	root caries	http://purl.obolibrary.org/obo/DOID_14089	root caries
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012262	fibrosis of extraocular muscles, congenital, 3c	https://omim.org/entry/609384	fibrosis of extraocular muscles, congenital, 3c
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003275	middle ear cancer	http://purl.obolibrary.org/obo/DOID_5099	middle ear cancer
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008320	Protrusio acetabuli	https://omim.org/entry/177050	protrusio acetabuli
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003608	optic atrophy	http://purl.obolibrary.org/obo/DOID_5723	optic atrophy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007912	lithium transport	https://omim.org/entry/152420	lithium transport
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009889	autosomal recessive polycystic kidney disease	http://purl.obolibrary.org/obo/DOID_0110861	autosomal recessive polycystic kidney disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030877	cardioacrofacial dysplasia 2	https://omim.org/entry/619143	cardioacrofacial dysplasia 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013518	pituitary hormone deficiency, combined, 6	https://omim.org/entry/613986	pituitary hormone deficiency, combined, 6
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001875	epicondylitis	http://purl.obolibrary.org/obo/DOID_14087	epicondylitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002684	atypical choroid plexus papilloma	http://purl.obolibrary.org/obo/DOID_3544	atypical choroid plexus papilloma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002561	lysosomal storage disease	http://purl.obolibrary.org/obo/DOID_3211	lysosomal storage disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007503	ear without helix	https://omim.org/entry/128800	ear without helix
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014152	left ventricular noncompaction 8	https://omim.org/entry/615373	left ventricular noncompaction 8
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0020856	bone marrow failure syndrome 4	https://omim.org/entry/618116	bone marrow failure syndrome 4
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003880	ceruminous carcinoma	http://purl.obolibrary.org/obo/DOID_6446	ceruminous adenocarcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010514	combined immunodeficiency due to moesin deficiency	https://omim.org/entry/300988	immunodeficiency 50
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014402	severe neurodegenerative syndrome with lipodystrophy	https://omim.org/entry/615924	encephalopathy, progressive, with or without lipodystrophy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032738	gonadal dysgenesis, dysmorphic facies, retinal dystrophy, and myopathy	https://omim.org/entry/618419	myoectodermal gonadal dysgenesis syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0044322	intellectual developmental disorder with neuropsychiatric features	https://omim.org/entry/617532	intellectual developmental disorder with neuropsychiatric features
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003393	thymus gland disorder	http://purl.obolibrary.org/obo/DOID_533	thymus gland disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014362	chromosome 16 inversion, 0.45-Mb	https://omim.org/entry/615835	chromosome 16 inversion, 0.45-mb
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000809	purpura fulminans	http://purl.obolibrary.org/obo/DOID_0060538	purpura fulminans
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002741	uterine ligament adenocarcinoma	http://purl.obolibrary.org/obo/DOID_3700	uterine ligament adenocarcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008653	vesicoureteral reflux 1	https://omim.org/entry/193000	vesicoureteral reflux 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007358	comedones, familial Dyskeratotic	https://omim.org/entry/120450	comedones, familial dyskeratotic
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003093	mucoepidermoid esophageal carcinoma	http://purl.obolibrary.org/obo/DOID_4686	mucoepidermoid esophageal carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009009	hypoplasminogenemia	https://omim.org/entry/217090	plasminogen deficiency,  iia 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014331	Moyamoya disease with early-onset achalasia	https://omim.org/entry/615750	moyamoya disease 6 with or without achalasia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012055	Larsen-like osseous dysplasia-short stature syndrome	https://omim.org/entry/608545	larsen-like syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0016681	gliosarcoma	http://purl.obolibrary.org/obo/DOID_3071	gliosarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004971	adenoid cystic carcinoma	http://purl.obolibrary.org/obo/DOID_0080202	adenoid cystic carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0060690	phenytoin toxicity	https://omim.org/entry/617955	phenytoin toxicity
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008268	polydactyly-myopia syndrome	https://omim.org/entry/174310	polydactyly, postaxial, with progressive myopia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014556	congenital contractures of the limbs and face, hypotonia, and developmental delay	https://omim.org/entry/616266	congenital contractures of the limbs and face, hypotonia, and developmental delay
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004290	subglottis verrucous carcinoma	http://purl.obolibrary.org/obo/DOID_7584	subglottis verrucous carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013727	pregnancy loss, recurrent, susceptibility to, 1	https://omim.org/entry/614389	pregnancy loss, recurrent, susceptibility to, 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005803	hyperinsulinemic hypoglycemia	http://purl.obolibrary.org/obo/DOID_13317	hyperinsulinemic hypoglycemia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000335	parenchymatous neurosyphilis	http://purl.obolibrary.org/obo/DOID_0050490	parenchymatous neurosyphilis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002775	anovulation	http://purl.obolibrary.org/obo/DOID_3781	anovulation
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003721	kidney osteogenic sarcoma	http://purl.obolibrary.org/obo/DOID_5983	kidney osteogenic sarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002269	gastroenteritis	http://purl.obolibrary.org/obo/DOID_2326	gastroenteritis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019005	nephronophthisis	http://purl.obolibrary.org/obo/DOID_12712	nephronophthisis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008067	nasopharyngeal carcinoma, susceptibility to, 2	https://omim.org/entry/161550	nasopharyngeal carcinoma, susceptibility to, 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003712	angiokeratoma of mibelli	http://purl.obolibrary.org/obo/DOID_5948	angiokeratoma of mibelli
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002485	breast neuroendocrine neoplasm	http://purl.obolibrary.org/obo/DOID_3009	breast neuroendocrine neoplasm
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005670	blackwater fever	http://purl.obolibrary.org/obo/DOID_14068	blackwater fever
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019288	skin pigmentation disorder	http://purl.obolibrary.org/obo/DOID_10123	pigmentation disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008775	Amobarbital, deficient N-hydroxylation of	https://omim.org/entry/204800	amobarbital, deficient n-hydroxylation of
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010480	anemia, nonspherocytic hemolytic, due to G6PD deficiency	https://omim.org/entry/300908	anemia, nonspherocytic hemolytic, due to g6pd deficiency
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0015993	cone-rod dystrophy	http://purl.obolibrary.org/obo/DOID_0050572	cone-rod dystrophy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002921	congenital structural myopathy	http://purl.obolibrary.org/obo/DOID_422	congenital structural myopathy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000470	endocardium disorder	http://purl.obolibrary.org/obo/DOID_0050825	endocardium disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019269	ichthyosis	http://purl.obolibrary.org/obo/DOID_1697	ichthyosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004387	luteoma of pregnancy	http://purl.obolibrary.org/obo/DOID_7880	luteoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001209	common wart	http://purl.obolibrary.org/obo/DOID_11165	common wart
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007127	diffuse idiopathic skeletal hyperostosis	http://purl.obolibrary.org/obo/DOID_6652	diffuse idiopathic skeletal hyperostosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001367	chronic congestive splenomegaly	http://purl.obolibrary.org/obo/DOID_11787	chronic congestive splenomegaly
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012873	Ehlers-Danlos syndrome, spondylocheirodysplastic type	https://omim.org/entry/612350	ehlers-danlos syndrome, spondylodysplastic type, 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012970	microvascular complications of diabetes, susceptibility to, 6	https://omim.org/entry/612634	microvascular complications of diabetes, susceptibility to, 6
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006984	subdural empyema	http://purl.obolibrary.org/obo/DOID_11389	subdural empyema
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014452	familial dysfibrinogenemia	https://omim.org/entry/616004	dysfibrinogenemia, congenital
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0017417	renal-hepatic-pancreatic dysplasia	http://purl.obolibrary.org/obo/DOID_0060259	renal-hepatic-pancreatic dysplasia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010008	sarcosinemia	https://omim.org/entry/268900	sarcosinemia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010404	X-linked non progressive cerebellar ataxia	https://omim.org/entry/300703	spinocerebellar ataxia, X-linked 5
